Ledger balance report 2021

Currency,Wallet,Balance Change,Timestamp,Transaction Type,Tag,Wallet Balance,Total Balance,TxHash,Description
BNB,Binance,-0.00005317,2021-03-26 09:49:29 UTC,Exchange fee,"",7.69687959,7.69687959,536732979_bnb,""
BNB,Binance,-0.00005696,2021-03-26 09:49:29 UTC,Exchange fee,"",7.69682263,7.69682263,536732979_bnb,""
BNB,Binance,-0.00006075,2021-03-26 09:49:29 UTC,Exchange fee,"",7.69676188,7.69676188,536732979_bnb,""
BNB,Binance,-0.00006075,2021-03-26 09:49:29 UTC,Exchange fee,"",7.69670113,7.69670113,536732979_bnb,""
BNB,Binance,-0.00006075,2021-03-26 09:49:29 UTC,Exchange fee,"",7.69664038,7.69664038,536732979_bnb,""
BNB,Binance,-0.00006078,2021-03-26 09:49:29 UTC,Exchange fee,"",7.6965796,7.6965796,536732979_bnb,""
BNB,Binance,-0.00006456,2021-03-26 09:49:29 UTC,Exchange fee,"",7.69651504,7.69651504,536732979_bnb,""
BNB,Binance,-0.00006837,2021-03-26 09:49:29 UTC,Exchange fee,"",7.69644667,7.69644667,536732979_bnb,""
BNB,Binance,-0.00007594,2021-03-26 09:49:29 UTC,Exchange fee,"",7.69637073,7.69637073,536732979_bnb,""
BNB,Binance,-0.00008733,2021-03-26 09:49:29 UTC,Exchange fee,"",7.6962834,7.6962834,536732979_bnb,""
BNB,Binance,-0.00008734,2021-03-26 09:49:29 UTC,Exchange fee,"",7.69619606,7.69619606,536732979_bnb,""
BNB,Binance,-0.00008737,2021-03-26 09:49:29 UTC,Exchange fee,"",7.69610869,7.69610869,536732979_bnb,""
BNB,Binance,-0.00010255,2021-03-26 09:49:29 UTC,Exchange fee,"",7.69600614,7.69600614,536732979_bnb,""
BNB,Binance,-0.00013295,2021-03-26 09:49:29 UTC,Exchange fee,"",7.69587319,7.69587319,536732979_bnb,""
BNB,Binance,-0.00014811,2021-03-26 09:49:29 UTC,Exchange fee,"",7.69572508,7.69572508,536732979_bnb,""
BNB,Binance,-0.00015192,2021-03-26 09:49:29 UTC,Exchange fee,"",7.69557316,7.69557316,536732979_bnb,""
BNB,Binance,-0.00016713,2021-03-26 09:49:29 UTC,Exchange fee,"",7.69540603,7.69540603,536732979_bnb,""
BNB,Binance,-0.00017088,2021-03-26 09:49:29 UTC,Exchange fee,"",7.69523515,7.69523515,536732979_bnb,""
BNB,Binance,-0.00018987,2021-03-26 09:49:29 UTC,Exchange fee,"",7.69504528,7.69504528,536732979_bnb,""
BNB,Binance,-0.00020127,2021-03-26 09:49:29 UTC,Exchange fee,"",7.69484401,7.69484401,536732979_bnb,""
BNB,Binance,-0.00024683,2021-03-26 09:49:29 UTC,Exchange fee,"",7.69459718,7.69459718,536732979_bnb,""
BNB,Binance,-0.00026584,2021-03-26 09:49:29 UTC,Exchange fee,"",7.69433134,7.69433134,536732979_bnb,""
BNB,Binance,-0.00030379,2021-03-26 09:49:29 UTC,Exchange fee,"",7.69402755,7.69402755,536732979_bnb,""
BNB,Binance,-0.00035325,2021-03-26 09:49:29 UTC,Exchange fee,"",7.6936743,7.6936743,536732979_bnb,""
BNB,Binance,-0.00036468,2021-03-26 09:49:29 UTC,Exchange fee,"",7.69330962,7.69330962,536732979_bnb,""
BNB,Binance,-0.00041775,2021-03-26 09:49:29 UTC,Exchange fee,"",7.69289187,7.69289187,536732979_bnb,""
BNB,Binance,-0.00051657,2021-03-26 09:49:29 UTC,Exchange fee,"",7.6923753,7.6923753,536732979_bnb,""
BNB,Binance,-0.00069509,2021-03-26 09:49:29 UTC,Exchange fee,"",7.69168021,7.69168021,536732979_bnb,""
BNB,Binance,-0.00076707,2021-03-26 09:49:29 UTC,Exchange fee,"",7.69091314,7.69091314,536732979_bnb,""
BNB,Binance,-0.00123042,2021-03-26 09:49:29 UTC,Exchange fee,"",7.68968272,7.68968272,536732979_bnb,""
BNB,Binance,-0.00152686,2021-03-26 09:49:29 UTC,Exchange fee,"",7.68815586,7.68815586,536732979_bnb,""
BNB,Binance,-0.00171264,2021-03-26 09:49:29 UTC,Exchange fee,"",7.68644322,7.68644322,536732979_bnb,""
BNB,Binance,-0.00210389,2021-03-26 09:49:29 UTC,Exchange fee,"",7.68433933,7.68433933,536732979_bnb,""
BNB,Binance,-0.00234681,2021-03-26 09:49:29 UTC,Exchange fee,"",7.68199252,7.68199252,536732979_bnb,""
BNB,Binance,-0.0028944,2021-03-26 09:49:29 UTC,Exchange fee,"",7.67909812,7.67909812,536732979_bnb,""
BNB,Binance,-0.00293922,2021-03-26 09:49:29 UTC,Exchange fee,"",7.6761589,7.6761589,536732979_bnb,""
BNB,Binance,-0.00303792,2021-03-26 09:49:29 UTC,Exchange fee,"",7.67312098,7.67312098,536732979_bnb,""
BNB,Binance,-0.00347494,2021-03-26 09:49:29 UTC,Exchange fee,"",7.66964604,7.66964604,536732979_bnb,""
BNB,Binance,-0.00544373,2021-03-26 09:49:29 UTC,Exchange fee,"",7.66420231,7.66420231,536732979_bnb,""
BNB,Binance,-0.00588809,2021-03-26 09:49:29 UTC,Exchange fee,"",7.65831422,7.65831422,536732979_bnb,""
BNB,Binance,-0.00670683,2021-03-26 09:49:29 UTC,Exchange fee,"",7.65160739,7.65160739,536732979_bnb,""
BNB,Binance,-0.00922009,2021-03-26 09:49:29 UTC,Exchange fee,"",7.6423873,7.6423873,536732979_bnb,""
BNB,Binance,-0.01562532,2021-03-26 09:49:29 UTC,Exchange fee,"",7.62676198,7.62676198,536732979_bnb,""
BNB,Binance,-0.02288629,2021-03-26 09:49:29 UTC,Exchange fee,"",7.60387569,7.60387569,536732979_bnb,""
BNB,Binance,-0.02647891,2021-03-26 09:49:29 UTC,Exchange fee,"",7.57739678,7.57739678,536732979_bnb,""
BNB,Binance,-0.00140472,2021-03-26 15:58:50 UTC,Exchange fee,"",7.57599206,7.57599206,538099073_bnb,""
BNB,Binance,-0.00623508,2021-03-26 15:58:50 UTC,Exchange fee,"",7.56975698,7.56975698,538099073_bnb,""
BNB,Binance,-0.00877313,2021-03-26 15:58:50 UTC,Exchange fee,"",7.56098385,7.56098385,538099073_bnb,""
BNB,Binance,-0.0087878,2021-03-26 15:58:50 UTC,Exchange fee,"",7.55219605,7.55219605,538099073_bnb,""
BNB,Binance,-0.01569774,2021-03-26 15:58:50 UTC,Exchange fee,"",7.53649831,7.53649831,538099073_bnb,""
BNB,Binance,-0.07787992,2021-03-26 15:58:50 UTC,Exchange fee,"",7.45861839,7.45861839,538099073_bnb,""
BNB,Binance,-0.00003642,2021-03-26 16:03:11 UTC,Exchange fee,"",7.45858197,7.45858197,538117126_bnb,""
BNB,Binance,-0.0000437,2021-03-26 16:03:11 UTC,Exchange fee,"",7.45853827,7.45853827,538117126_bnb,""
BNB,Binance,-0.00004737,2021-03-26 16:03:11 UTC,Exchange fee,"",7.4584909,7.4584909,538117126_bnb,""
BNB,Binance,-0.00005103,2021-03-26 16:03:11 UTC,Exchange fee,"",7.45843987,7.45843987,538117126_bnb,""
BNB,Binance,-0.00006195,2021-03-26 16:03:11 UTC,Exchange fee,"",7.45837792,7.45837792,538117126_bnb,""
BNB,Binance,-0.00006557,2021-03-26 16:03:11 UTC,Exchange fee,"",7.45831235,7.45831235,538117126_bnb,""
BNB,Binance,-0.0000656,2021-03-26 16:03:11 UTC,Exchange fee,"",7.45824675,7.45824675,538117126_bnb,""
BNB,Binance,-0.00007291,2021-03-26 16:03:11 UTC,Exchange fee,"",7.45817384,7.45817384,538117126_bnb,""
BNB,Binance,-0.00009838,2021-03-26 16:03:11 UTC,Exchange fee,"",7.45807546,7.45807546,538117126_bnb,""
BNB,Binance,-0.00010928,2021-03-26 16:03:11 UTC,Exchange fee,"",7.45796618,7.45796618,538117126_bnb,""
BNB,Binance,-0.00010937,2021-03-26 16:03:11 UTC,Exchange fee,"",7.45785681,7.45785681,538117126_bnb,""
BNB,Binance,-0.00014568,2021-03-26 16:03:11 UTC,Exchange fee,"",7.45771113,7.45771113,538117126_bnb,""
BNB,Binance,-0.00017121,2021-03-26 16:03:11 UTC,Exchange fee,"",7.45753992,7.45753992,538117126_bnb,""
BNB,Binance,-0.00020399,2021-03-26 16:03:11 UTC,Exchange fee,"",7.45733593,7.45733593,538117126_bnb,""
BNB,Binance,-0.0002477,2021-03-26 16:03:11 UTC,Exchange fee,"",7.45708823,7.45708823,538117126_bnb,""
BNB,Binance,-0.00030603,2021-03-26 16:03:11 UTC,Exchange fee,"",7.4567822,7.4567822,538117126_bnb,""
BNB,Binance,-0.00031347,2021-03-26 16:03:11 UTC,Exchange fee,"",7.45646873,7.45646873,538117126_bnb,""
BNB,Binance,-0.00059023,2021-03-26 16:03:11 UTC,Exchange fee,"",7.4558785,7.4558785,538117126_bnb,""
BNB,Binance,-0.00060471,2021-03-26 16:03:11 UTC,Exchange fee,"",7.45527379,7.45527379,538117126_bnb,""
BNB,Binance,-0.0009079,2021-03-26 16:03:11 UTC,Exchange fee,"",7.45436589,7.45436589,538117126_bnb,""
BNB,Binance,-0.00105726,2021-03-26 16:03:11 UTC,Exchange fee,"",7.45330863,7.45330863,538117126_bnb,""
BNB,Binance,-0.0016071,2021-03-26 16:03:11 UTC,Exchange fee,"",7.45170153,7.45170153,538117126_bnb,""
BNB,Binance,-0.00182309,2021-03-26 16:03:11 UTC,Exchange fee,"",7.44987844,7.44987844,538117126_bnb,""
BNB,Binance,-0.00194253,2021-03-26 16:03:11 UTC,Exchange fee,"",7.44793591,7.44793591,538117126_bnb,""
BNB,Binance,-0.00198543,2021-03-26 16:03:11 UTC,Exchange fee,"",7.44595048,7.44595048,538117126_bnb,""
BNB,Binance,-0.0019865,2021-03-26 16:03:11 UTC,Exchange fee,"",7.44396398,7.44396398,538117126_bnb,""
BNB,Binance,-0.00272882,2021-03-26 16:03:11 UTC,Exchange fee,"",7.44123516,7.44123516,538117126_bnb,""
BNB,Binance,-0.00333222,2021-03-26 16:03:11 UTC,Exchange fee,"",7.43790294,7.43790294,538117126_bnb,""
BNB,Binance,-0.00400757,2021-03-26 16:03:11 UTC,Exchange fee,"",7.43389537,7.43389537,538117126_bnb,""
BNB,Binance,-0.00486345,2021-03-26 16:03:11 UTC,Exchange fee,"",7.42903192,7.42903192,538117126_bnb,""
BNB,Binance,-0.00521825,2021-03-26 16:03:11 UTC,Exchange fee,"",7.42381367,7.42381367,538117126_bnb,""
BNB,Binance,-0.00837792,2021-03-26 16:03:11 UTC,Exchange fee,"",7.41543575,7.41543575,538117126_bnb,""
BNB,Binance,-0.00968493,2021-03-26 16:03:11 UTC,Exchange fee,"",7.40575082,7.40575082,538117126_bnb,""
BNB,Binance,-0.01818595,2021-03-26 16:03:11 UTC,Exchange fee,"",7.38756487,7.38756487,538117126_bnb,""
BNB,Binance,-0.01986895,2021-03-26 16:03:11 UTC,Exchange fee,"",7.36769592,7.36769592,538117126_bnb,""
BNB,Binance,-0.02708793,2021-03-26 16:03:11 UTC,Exchange fee,"",7.34060799,7.34060799,538117126_bnb,""
BNB,Binance,-0.00022619,2021-03-26 16:05:14 UTC,Exchange fee,"",7.3403818,7.3403818,538129390_bnb,""
BNB,Binance,-0.00049616,2021-03-26 16:05:14 UTC,Exchange fee,"",7.33988564,7.33988564,538129390_bnb,""
BNB,Binance,-0.00097044,2021-03-26 16:05:14 UTC,Exchange fee,"",7.3389152,7.3389152,538129390_bnb,""
BNB,Binance,-0.00256473,2021-03-26 16:05:14 UTC,Exchange fee,"",7.33635047,7.33635047,538129390_bnb,""
BNB,Binance,-0.0040131,2021-03-26 16:05:14 UTC,Exchange fee,"",7.33233737,7.33233737,538129390_bnb,""
BNB,Binance,-0.00453481,2021-03-26 16:05:14 UTC,Exchange fee,"",7.32780256,7.32780256,538129390_bnb,""
BNB,Binance,-0.00547242,2021-03-26 16:05:14 UTC,Exchange fee,"",7.32233014,7.32233014,538129390_bnb,""
BNB,Binance,-0.00583725,2021-03-26 16:05:14 UTC,Exchange fee,"",7.31649289,7.31649289,538129390_bnb,""
BNB,Binance,-0.00657055,2021-03-26 16:05:14 UTC,Exchange fee,"",7.30992234,7.30992234,538129390_bnb,""
BNB,Binance,-0.00820863,2021-03-26 16:05:14 UTC,Exchange fee,"",7.30171371,7.30171371,538129390_bnb,""
BNB,Binance,-0.00839104,2021-03-26 16:05:14 UTC,Exchange fee,"",7.29332267,7.29332267,538129390_bnb,""
BNB,Binance,-0.00893829,2021-03-26 16:05:14 UTC,Exchange fee,"",7.28438438,7.28438438,538129390_bnb,""
BNB,Binance,-0.01068582,2021-03-26 16:05:14 UTC,Exchange fee,"",7.27369856,7.27369856,538129390_bnb,""
BNB,Binance,-0.01342932,2021-03-26 16:05:14 UTC,Exchange fee,"",7.26026924,7.26026924,538129390_bnb,""
BNB,Binance,-0.03844924,2021-03-26 16:05:14 UTC,Exchange fee,"",7.22182,7.22182,538129390_bnb,""
BNB,Binance,-0.00003631,2021-03-26 16:09:43 UTC,Exchange fee,"",7.22178369,7.22178369,538147968_bnb,""
BNB,Binance,-0.00003995,2021-03-26 16:09:43 UTC,Exchange fee,"",7.22174374,7.22174374,538147968_bnb,""
BNB,Binance,-0.00004358,2021-03-26 16:09:43 UTC,Exchange fee,"",7.22170016,7.22170016,538147968_bnb,""
BNB,Binance,-0.00004721,2021-03-26 16:09:43 UTC,Exchange fee,"",7.22165295,7.22165295,538147968_bnb,""
BNB,Binance,-0.00015618,2021-03-26 16:09:43 UTC,Exchange fee,"",7.22149677,7.22149677,538147968_bnb,""
BNB,Binance,-0.00022882,2021-03-26 16:09:43 UTC,Exchange fee,"",7.22126795,7.22126795,538147968_bnb,""
BNB,Binance,-0.00072642,2021-03-26 16:09:43 UTC,Exchange fee,"",7.22054153,7.22054153,538147968_bnb,""
BNB,Binance,-0.00106058,2021-03-26 16:09:43 UTC,Exchange fee,"",7.21948095,7.21948095,538147968_bnb,""
BNB,Binance,-0.001086,2021-03-26 16:09:43 UTC,Exchange fee,"",7.21839495,7.21839495,538147968_bnb,""
BNB,Binance,-0.00181607,2021-03-26 16:09:43 UTC,Exchange fee,"",7.21657888,7.21657888,538147968_bnb,""
BNB,Binance,-0.00238632,2021-03-26 16:09:43 UTC,Exchange fee,"",7.21419256,7.21419256,538147968_bnb,""
BNB,Binance,-0.00726429,2021-03-26 16:09:43 UTC,Exchange fee,"",7.20692827,7.20692827,538147968_bnb,""
BNB,Binance,-0.00726429,2021-03-26 16:09:43 UTC,Exchange fee,"",7.19966398,7.19966398,538147968_bnb,""
BNB,Binance,-0.0087462,2021-03-26 16:09:43 UTC,Exchange fee,"",7.19091778,7.19091778,538147968_bnb,""
BNB,Binance,-0.02758979,2021-03-26 16:09:43 UTC,Exchange fee,"",7.16332799,7.16332799,538147968_bnb,""
BNB,Binance,-0.05977062,2021-03-26 16:09:43 UTC,Exchange fee,"",7.10355737,7.10355737,538147968_bnb,""
BNB,Binance,-0.0002333,2021-03-26 16:16:52 UTC,Exchange fee,"",7.10332407,7.10332407,538181687_bnb,""
BNB,Binance,-0.00355059,2021-03-26 16:16:52 UTC,Exchange fee,"",7.09977348,7.09977348,538181687_bnb,""
BNB,Binance,-0.00032808,2021-03-26 16:16:53 UTC,Exchange fee,"",7.0994454,7.0994454,538181687_bnb,""
BNB,Binance,-0.00036453,2021-03-26 16:16:53 UTC,Exchange fee,"",7.09908087,7.09908087,538181687_bnb,""
BNB,Binance,-0.00059784,2021-03-26 16:16:53 UTC,Exchange fee,"",7.09848303,7.09848303,538181687_bnb,""
BNB,Binance,-0.00072907,2021-03-26 16:16:53 UTC,Exchange fee,"",7.09775396,7.09775396,538181687_bnb,""
BNB,Binance,-0.00072907,2021-03-26 16:16:53 UTC,Exchange fee,"",7.09702489,7.09702489,538181687_bnb,""
BNB,Binance,-0.00109361,2021-03-26 16:16:53 UTC,Exchange fee,"",7.09593128,7.09593128,538181687_bnb,""
BNB,Binance,-0.001254,2021-03-26 16:16:53 UTC,Exchange fee,"",7.09467728,7.09467728,538181687_bnb,""
BNB,Binance,-0.00145815,2021-03-26 16:16:53 UTC,Exchange fee,"",7.09321913,7.09321913,538181687_bnb,""
BNB,Binance,-0.00218722,2021-03-26 16:16:53 UTC,Exchange fee,"",7.09103191,7.09103191,538181687_bnb,""
BNB,Binance,-0.00364537,2021-03-26 16:16:53 UTC,Exchange fee,"",7.08738654,7.08738654,538181687_bnb,""
BNB,Binance,-0.00400991,2021-03-26 16:16:53 UTC,Exchange fee,"",7.08337663,7.08337663,538181687_bnb,""
BNB,Binance,-0.00729075,2021-03-26 16:16:53 UTC,Exchange fee,"",7.07608588,7.07608588,538181687_bnb,""
BNB,Binance,-0.00865411,2021-03-26 16:16:53 UTC,Exchange fee,"",7.06743177,7.06743177,538181687_bnb,""
BNB,Binance,-0.01494603,2021-03-26 16:16:53 UTC,Exchange fee,"",7.05248574,7.05248574,538181687_bnb,""
BNB,Binance,-0.01531057,2021-03-26 16:16:53 UTC,Exchange fee,"",7.03717517,7.03717517,538181687_bnb,""
BNB,Binance,-0.01627295,2021-03-26 16:16:53 UTC,Exchange fee,"",7.02090222,7.02090222,538181687_bnb,""
BNB,Binance,-0.00036453,2021-03-26 16:16:54 UTC,Exchange fee,"",7.02053769,7.02053769,538181687_bnb,""
BNB,Binance,-0.03324946,2021-03-26 16:16:54 UTC,Exchange fee,"",6.98728823,6.98728823,538181687_bnb,""
BNB,Binance,-0.00030454,2021-03-26 16:19:38 UTC,Exchange fee,"",6.98698369,6.98698369,538194627_bnb,""
BNB,Binance,-0.00190436,2021-03-26 16:19:38 UTC,Exchange fee,"",6.98507933,6.98507933,538194627_bnb,""
BNB,Binance,-0.00123654,2021-03-26 16:19:46 UTC,Exchange fee,"",6.98384279,6.98384279,538194627_bnb,""
BNB,Binance,-0.00124755,2021-03-26 16:19:46 UTC,Exchange fee,"",6.98259524,6.98259524,538194627_bnb,""
BNB,Binance,-0.01494504,2021-03-26 16:19:46 UTC,Exchange fee,"",6.9676502,6.9676502,538194627_bnb,""
BNB,Binance,-0.01637973,2021-03-26 16:19:46 UTC,Exchange fee,"",6.95127047,6.95127047,538194627_bnb,""
BNB,Binance,-0.08101439,2021-03-26 16:19:46 UTC,Exchange fee,"",6.87025608,6.87025608,538194627_bnb,""
BNB,Binance,-0.00036828,2021-03-26 16:30:23 UTC,Exchange fee,"",6.8698878,6.8698878,538235579_bnb,""
BNB,Binance,-0.00073658,2021-03-26 16:30:23 UTC,Exchange fee,"",6.86915122,6.86915122,538235579_bnb,""
BNB,Binance,-0.00184146,2021-03-26 16:30:23 UTC,Exchange fee,"",6.86730976,6.86730976,538235579_bnb,""
BNB,Binance,-0.00220976,2021-03-26 16:30:23 UTC,Exchange fee,"",6.8651,6.8651,538235579_bnb,""
BNB,Binance,-0.00589271,2021-03-26 16:30:23 UTC,Exchange fee,"",6.85920729,6.85920729,538235579_bnb,""
BNB,Binance,-0.00871753,2021-03-26 16:30:23 UTC,Exchange fee,"",6.85048976,6.85048976,538235579_bnb,""
BNB,Binance,-0.00920736,2021-03-26 16:30:23 UTC,Exchange fee,"",6.8412824,6.8412824,538235579_bnb,""
BNB,Binance,-0.01074684,2021-03-26 16:30:23 UTC,Exchange fee,"",6.83053556,6.83053556,538235579_bnb,""
BNB,Binance,-0.01644068,2021-03-26 16:30:23 UTC,Exchange fee,"",6.81409488,6.81409488,538235579_bnb,""
BNB,Binance,-0.01644068,2021-03-26 16:30:23 UTC,Exchange fee,"",6.7976542,6.7976542,538235579_bnb,""
BNB,Binance,-0.04419538,2021-03-26 16:30:23 UTC,Exchange fee,"",6.75345882,6.75345882,538235579_bnb,""
BNB,Binance,-0.00119444,2021-03-26 16:38:15 UTC,Exchange fee,"",6.75226438,6.75226438,538261023_bnb,""
BNB,Binance,-0.01911111,2021-03-26 16:38:15 UTC,Exchange fee,"",6.73315327,6.73315327,538261023_bnb,""
BNB,Binance,-0.02357649,2021-03-26 16:38:15 UTC,Exchange fee,"",6.70957678,6.70957678,538261023_bnb,""
BNB,Binance,-0.06911238,2021-03-26 16:38:15 UTC,Exchange fee,"",6.6404644,6.6404644,538261023_bnb,""
BNB,Binance,-0.0035576,2021-03-26 16:38:16 UTC,Exchange fee,"",6.6369068,6.6369068,538261023_bnb,""
BNB,Binance,-0.00074087,2021-03-26 20:32:17 UTC,Exchange fee,"",6.63616593,6.63616593,539035716_bnb,""
BNB,Binance,-0.00111131,2021-03-26 20:32:17 UTC,Exchange fee,"",6.63505462,6.63505462,539035716_bnb,""
BNB,Binance,-0.00111131,2021-03-26 20:32:17 UTC,Exchange fee,"",6.63394331,6.63394331,539035716_bnb,""
BNB,Binance,-0.00148175,2021-03-26 20:32:17 UTC,Exchange fee,"",6.63246156,6.63246156,539035716_bnb,""
BNB,Binance,-0.00252639,2021-03-26 20:32:17 UTC,Exchange fee,"",6.62993517,6.62993517,539035716_bnb,""
BNB,Binance,-0.00259306,2021-03-26 20:32:17 UTC,Exchange fee,"",6.62734211,6.62734211,539035716_bnb,""
BNB,Binance,-0.0029635,2021-03-26 20:32:17 UTC,Exchange fee,"",6.62437861,6.62437861,539035716_bnb,""
BNB,Binance,-0.00407481,2021-03-26 20:32:17 UTC,Exchange fee,"",6.6203038,6.6203038,539035716_bnb,""
BNB,Binance,-0.00677161,2021-03-26 20:32:17 UTC,Exchange fee,"",6.61353219,6.61353219,539035716_bnb,""
BNB,Binance,-0.01489533,2021-03-26 20:32:17 UTC,Exchange fee,"",6.59863686,6.59863686,539035716_bnb,""
BNB,Binance,-0.07779208,2021-03-26 20:32:17 UTC,Exchange fee,"",6.52084478,6.52084478,539035716_bnb,""
BNB,Binance,-0.00004441,2021-03-26 20:39:37 UTC,Exchange fee,"",6.52080037,6.52080037,539059227_bnb,""
BNB,Binance,-0.00004441,2021-03-26 20:39:37 UTC,Exchange fee,"",6.52075596,6.52075596,539059227_bnb,""
BNB,Binance,-0.00004442,2021-03-26 20:39:37 UTC,Exchange fee,"",6.52071154,6.52071154,539059227_bnb,""
BNB,Binance,-0.00024061,2021-03-26 20:39:37 UTC,Exchange fee,"",6.52047093,6.52047093,539059227_bnb,""
BNB,Binance,-0.0003741,2021-03-26 20:39:37 UTC,Exchange fee,"",6.52009683,6.52009683,539059227_bnb,""
BNB,Binance,-0.00063657,2021-03-26 20:39:37 UTC,Exchange fee,"",6.51946026,6.51946026,539059227_bnb,""
BNB,Binance,-0.00097706,2021-03-26 20:39:37 UTC,Exchange fee,"",6.5184832,6.5184832,539059227_bnb,""
BNB,Binance,-0.00144339,2021-03-26 20:39:37 UTC,Exchange fee,"",6.51703981,6.51703981,539059227_bnb,""
BNB,Binance,-0.00592615,2021-03-26 20:39:37 UTC,Exchange fee,"",6.51111366,6.51111366,539059227_bnb,""
BNB,Binance,-0.01362572,2021-03-26 20:39:37 UTC,Exchange fee,"",6.49748794,6.49748794,539059227_bnb,""
BNB,Binance,-0.01922365,2021-03-26 20:39:37 UTC,Exchange fee,"",6.47826429,6.47826429,539059227_bnb,""
BNB,Binance,-0.02077374,2021-03-26 20:39:37 UTC,Exchange fee,"",6.45749055,6.45749055,539059227_bnb,""
BNB,Binance,-0.05262459,2021-03-26 20:39:37 UTC,Exchange fee,"",6.40486596,6.40486596,539059227_bnb,""
BNB,Binance,-0.00355107,2021-03-27 00:26:07 UTC,Exchange fee,"",6.40131489,6.40131489,539701213_bnb,""
BNB,Binance,-0.00036722,2021-03-27 00:26:48 UTC,Exchange fee,"",6.40094767,6.40094767,539701213_bnb,""
BNB,Binance,-0.00036722,2021-03-27 00:26:48 UTC,Exchange fee,"",6.40058045,6.40058045,539701213_bnb,""
BNB,Binance,-0.00073445,2021-03-27 00:26:48 UTC,Exchange fee,"",6.399846,6.399846,539701213_bnb,""
BNB,Binance,-0.00110167,2021-03-27 00:26:48 UTC,Exchange fee,"",6.39874433,6.39874433,539701213_bnb,""
BNB,Binance,-0.0014689,2021-03-27 00:26:48 UTC,Exchange fee,"",6.39727543,6.39727543,539701213_bnb,""
BNB,Binance,-0.0014689,2021-03-27 00:26:48 UTC,Exchange fee,"",6.39580653,6.39580653,539701213_bnb,""
BNB,Binance,-0.0014689,2021-03-27 00:26:48 UTC,Exchange fee,"",6.39433763,6.39433763,539701213_bnb,""
BNB,Binance,-0.00183612,2021-03-27 00:26:48 UTC,Exchange fee,"",6.39250151,6.39250151,539701213_bnb,""
BNB,Binance,-0.00220335,2021-03-27 00:26:48 UTC,Exchange fee,"",6.39029816,6.39029816,539701213_bnb,""
BNB,Binance,-0.0024751,2021-03-27 00:26:48 UTC,Exchange fee,"",6.38782306,6.38782306,539701213_bnb,""
BNB,Binance,-0.00257058,2021-03-27 00:26:48 UTC,Exchange fee,"",6.38525248,6.38525248,539701213_bnb,""
BNB,Binance,-0.00269544,2021-03-27 00:26:48 UTC,Exchange fee,"",6.38255704,6.38255704,539701213_bnb,""
BNB,Binance,-0.00587562,2021-03-27 00:26:48 UTC,Exchange fee,"",6.37668142,6.37668142,539701213_bnb,""
BNB,Binance,-0.00631996,2021-03-27 00:26:48 UTC,Exchange fee,"",6.37036146,6.37036146,539701213_bnb,""
BNB,Binance,-0.00657702,2021-03-27 00:26:48 UTC,Exchange fee,"",6.36378444,6.36378444,539701213_bnb,""
BNB,Binance,-0.01464498,2021-03-27 00:26:48 UTC,Exchange fee,"",6.34913946,6.34913946,539701213_bnb,""
BNB,Binance,-0.02247425,2021-03-27 00:26:48 UTC,Exchange fee,"",6.32666521,6.32666521,539701213_bnb,""
BNB,Binance,-0.03614241,2021-03-27 00:26:48 UTC,Exchange fee,"",6.2905228,6.2905228,539701213_bnb,""
BNB,Binance,-0.0014149,2021-03-27 02:47:21 UTC,Exchange fee,"",6.2891079,6.2891079,3449899949_bnb,""
BNB,Binance,-0.00014994,2021-03-27 02:47:43 UTC,Exchange fee,"",6.28895796,6.28895796,1764591937_bnb,""
BNB,Binance,-0.00059981,2021-03-27 02:47:43 UTC,Exchange fee,"",6.28835815,6.28835815,1764591937_bnb,""
BNB,Binance,-0.2,2021-03-27 02:47:43 UTC,Exchange,"",6.08835815,6.08835815,1764591937_bnb,""
BNB,Binance,-0.8,2021-03-27 02:47:43 UTC,Exchange,"",5.28835815,5.28835815,1764591937_bnb,""
BNB,Binance,-0.00376516,2021-03-27 02:51:33 UTC,Exchange fee,"",5.28459299,5.28459299,540100242_bnb,""
BNB,Binance,-0.00007254,2021-03-27 02:51:38 UTC,Exchange fee,"",5.28452045,5.28452045,540100242_bnb,""
BNB,Binance,-0.00015597,2021-03-27 02:51:39 UTC,Exchange fee,"",5.28436448,5.28436448,540100242_bnb,""
BNB,Binance,-0.00649654,2021-03-27 02:51:42 UTC,Exchange fee,"",5.27786794,5.27786794,540100242_bnb,""
BNB,Binance,-0.00084153,2021-03-27 02:51:43 UTC,Exchange fee,"",5.27702641,5.27702641,540100242_bnb,""
BNB,Binance,-0.00089232,2021-03-27 02:51:43 UTC,Exchange fee,"",5.27613409,5.27613409,540100242_bnb,""
BNB,Binance,-0.00260442,2021-03-27 02:51:43 UTC,Exchange fee,"",5.27352967,5.27352967,540100242_bnb,""
BNB,Binance,-0.00393564,2021-03-27 02:51:43 UTC,Exchange fee,"",5.26959403,5.26959403,540100242_bnb,""
BNB,Binance,-0.00527776,2021-03-27 02:51:43 UTC,Exchange fee,"",5.26431627,5.26431627,540100242_bnb,""
BNB,Binance,-0.00652919,2021-03-27 02:51:43 UTC,Exchange fee,"",5.25778708,5.25778708,540100242_bnb,""
BNB,Binance,-0.00933674,2021-03-27 02:51:43 UTC,Exchange fee,"",5.24845034,5.24845034,540100242_bnb,""
BNB,Binance,-0.0730363,2021-03-27 02:51:43 UTC,Exchange fee,"",5.17541404,5.17541404,540100242_bnb,""
