Ledger balance report 2023

Currency,Wallet,Balance Change,Timestamp,Transaction Type,Tag,Wallet Balance,Total Balance,TxHash,Description
FLR,Flare (FLR) - 0x41b7...02,-10.0032698687,2023-03-01 21:53:27 UTC,Transfer,"",11656.1090798334,23335.9972881461,0xa77c05b2bdf8adfd49d517a1276127023777aab25748400af77909d600998652,"Test transfer of 10 FLR from Ledger wallet (0x41b7…02) to Bifrost wallet (0xbf09…), with ~0.00327 FLR paid in network fees."
FLR,Ledger,-10.0032698687,2023-03-01 21:53:27 UTC,Crypto withdrawal,"",11659.884938444,23325.9940182774,0xa77c05b2bdf8adfd49d517a1276127023777aab25748400af77909d600998652,Record from CSV import: same 10 FLR test transfer from Ledger to Bifrost wallet.
FLR,Flare (FLR),-9.0575343679,2023-03-01 21:54:02 UTC,Exchange,"",0.9424656321,23316.9364839095,0x5341c26156e61b6e33b954561d674b235400c3f26432443ee9fa9934dfba0a4b,"Swap of 9.06 FLR to 8.99 WFLR (wrapped FLR), no network fee recorded."
FLR,Flare (FLR),11650.0,2023-03-01 21:55:18 UTC,Transfer,"",11650.9424656321,34966.9364839095,0xb334d8211ac0c1ab9e948698e7763ef1c90c6f38d46e5f49356d748aefeabdd6,"Main transfer of ~11,650 FLR from Ledger wallet (0x41b7…02) to Bifrost wallet (0xbf09…), with ~0.00329 FLR paid in network fees."
FLR,Flare (FLR) - 0x41b7...02,0.0032852436,2023-03-01 21:55:18 UTC,Transfer,"",11656.112365077,34966.9397691531,0xb334d8211ac0c1ab9e948698e7763ef1c90c6f38d46e5f49356d748aefeabdd6,"Main transfer of ~11,650 FLR from Ledger wallet (0x41b7…02) to Bifrost wallet (0xbf09…), with ~0.00329 FLR paid in network fees."
FLR,Flare (FLR) - 0x41b7...02,-0.0032852436,2023-03-01 21:55:18 UTC,Transfer fee,"",11656.1090798334,34966.9364839095,0xb334d8211ac0c1ab9e948698e7763ef1c90c6f38d46e5f49356d748aefeabdd6,"Main transfer of ~11,650 FLR from Ledger wallet (0x41b7…02) to Bifrost wallet (0xbf09…), with ~0.00329 FLR paid in network fees."
FLR,Flare (FLR) - 0x41b7...02,-11650.0032852436,2023-03-01 21:55:18 UTC,Transfer,"",6.1057945898,23316.9331986659,0xb334d8211ac0c1ab9e948698e7763ef1c90c6f38d46e5f49356d748aefeabdd6,"Main transfer of ~11,650 FLR from Ledger wallet (0x41b7…02) to Bifrost wallet (0xbf09…), with ~0.00329 FLR paid in network fees."
FLR,Ledger,-11650.0032852436,2023-03-01 21:55:18 UTC,Crypto withdrawal,"",9.8816532004,11666.9299134223,0xb334d8211ac0c1ab9e948698e7763ef1c90c6f38d46e5f49356d748aefeabdd6,"Record from CSV import: same 11,650 FLR transfer from Ledger to Bifrost wallet."
FLR,Flare (FLR),-11649.987218254,2023-03-01 21:55:59 UTC,Exchange,"",0.9552473781,16.9426951683,0x01b76c9847c62baf978469ca848424b518e4302a09b606e22016977ff415ebcd,"Main wrapping: swapped 11,650 FLR to 11,650 WFLR with no fee recorded."
FLR,Flare (FLR),-0.073627859,2023-03-01 21:58:03 UTC,Crypto withdrawal,Cost,0.8816195191,16.8690673093,0x15a0c40d4a5496f9bd92f5b6dfe39ed55760b01faf214d6808c016eb864fb3a3,Network gas fee (~0.074 FLR) for Flare transaction (cost).
FLR,Flare (FLR),-0.119668641,2023-03-13 01:20:18 UTC,Crypto withdrawal,Cost,0.7619508781,16.7493986683,0x37975e15bdd18836e56890995d0c20b25a4785d44c11bc19bc1d69f54e61f06e,Network gas fee (~0.12 FLR) for Flare transaction (cost).
FLR,Flare (FLR),-0.0672194788,2023-03-14 04:27:25 UTC,Crypto withdrawal,Cost,0.6947313993,16.6821791895,0xf1e2d3d1e6e41fd610f21addf524f2d2faf7e386e0d00dcd7153b6e14573cee3,Network gas fee (~0.067 FLR) for Flare transaction (cost).
FLR,Flare (FLR),-0.0581064524,2023-03-17 19:01:00 UTC,Crypto withdrawal,Cost,0.6366249469,16.6240727371,0x4f191c8cf39303713f797bd1db2cf75a72fac44bf0a87d5708abd336bc490b42,Network gas fee (~0.058 FLR) for Flare transaction (cost).
FLR,Flare (FLR),-0.0616701934,2023-03-20 02:10:20 UTC,Crypto withdrawal,Cost,0.5749547535,16.5624025437,0x4dbf33113ef9ef85a15b3c25c8ebbfb44be5a003619540cc2df2249b164a4d19,Network gas fee (~0.062 FLR) for Flare transaction (cost).
FLR,Flare (FLR),10.0,2023-03-20 02:12:24 UTC,Exchange,"",10.5749547535,26.5624025437,0x454b9ea81aff188a8cfb46979e35f837e83de0211e4662b8c6fa833b890f093d,"Unwrap test: swapped 10 WFLR to 10 FLR, with ~0.04 FLR network fee."
FLR,Flare (FLR),-0.0412693578,2023-03-20 02:12:24 UTC,Exchange fee,"",10.5336853957,26.5211331859,0x454b9ea81aff188a8cfb46979e35f837e83de0211e4662b8c6fa833b890f093d,"Unwrap test: swapped 10 WFLR to 10 FLR, with ~0.04 FLR network fee."
FLR,Flare (FLR),-0.4245038523,2023-03-20 02:12:58 UTC,Crypto withdrawal,"",10.1091815434,26.0966293336,0x5dacaf4d3bbe4353d6066f634ba2942aff53852831e4111448058e4173042af7,Network gas fee (~0.425 FLR) for Flare transaction (cost).
LUNA,Binance,0.0002695,2022-12-21 15:57:40 UTC,Crypto deposit,Reward,0.00026954,0.00026954,"",STAKING
LUNA,Binance,0.0002695,2023-01-18 15:15:53 UTC,Crypto deposit,Reward,0.00053904,0.00053904,"",STAKING
LUNA,Binance,0.0002695,2023-02-16 16:27:09 UTC,Crypto deposit,Airdrop,0.00080854,0.00080854,"",airdrop user asset
LUNA,Binance,0.0002695,2023-03-24 09:50:31 UTC,Crypto deposit,Airdrop,0.00107804,0.00107804,"",airdrop user asset
LUNA,Binance,0.0002695,2023-04-20 13:40:39 UTC,Crypto deposit,Airdrop,0.00134754,0.00134754,"",airdrop user asset
LUNA,Binance,0.0002695,2023-05-22 14:25:02 UTC,Crypto deposit,Airdrop,0.00161704,0.00161704,"",airdrop user asset
LUNA,Binance,0.0002695,2023-06-23 09:23:59 UTC,Crypto deposit,Airdrop,0.00188654,0.00188654,"",airdrop user asset
ORACLE,Ledger,100.0,2022-07-02 17:44:27 UTC,Crypto deposit,"",100.0,100.0,0x0e0bcb2275e2ea56138a09b7ffd3299b3a46ddd4364992d8726bb5869e51ec65,""
SGB,Songbird (SGB),67.9467384288,2022-07-14 19:05:03 UTC,Crypto deposit,Reward,70.1722146783,74.2049432889,0x75c603893ae7e474e481f567eea21457173f263e4983ece4334eb968e811486c,""
SGB,Songbird (SGB),-0.0187906938,2022-07-14 19:05:03 UTC,Crypto withdrawal,Cost,70.1534239845,74.1861525951,0x75c603893ae7e474e481f567eea21457173f263e4983ece4334eb968e811486c,""
SGB,Songbird (SGB),-68.0122768046,2022-07-14 19:05:32 UTC,Exchange,"",2.1411471799,6.1738757905,0x087e1f439cdadc5592474fbf4d17170aabcbd52d87e332aa9361507b2f48d963,""
SGB,Songbird (SGB),37.3904549832,2022-07-29 18:52:02 UTC,Crypto deposit,Reward,39.5316021631,43.5643307737,0x7d0d1a4260990334d3adbe9fc1c532520779d7701bd34aa92e0884b0d76bcb18,""
SGB,Songbird (SGB),-0.0106974009,2022-07-29 18:52:02 UTC,Crypto withdrawal,Cost,39.5209047622,43.5536333728,0x7d0d1a4260990334d3adbe9fc1c532520779d7701bd34aa92e0884b0d76bcb18,""
SGB,Songbird (SGB),-37.0117884422,2022-07-29 18:53:05 UTC,Exchange,"",2.50911632,6.5418449306,0x8dd655794e318c59cdf0d6461bb72817349b9a32590100c21a4469106711b1f8,""
SGB,Songbird (SGB),20.3232758263,2022-07-31 04:12:39 UTC,Crypto deposit,Reward,22.8323921463,26.8651207569,0x8cf67593d70df12341d3d25d4fcf55b6ff48bd9000ce5d563408345d3f0068ba,""
SGB,Songbird (SGB),-0.008336376,2022-07-31 04:12:39 UTC,Crypto withdrawal,Cost,22.8240557703,26.8567843809,0x8cf67593d70df12341d3d25d4fcf55b6ff48bd9000ce5d563408345d3f0068ba,""
SGB,Songbird (SGB),-21.0143766763,2022-07-31 04:13:01 UTC,Exchange,"",1.809679094,5.8424077046,0x1cecbcd0a1b8d3440dee96993bd4490c832997b164c9d2a82ccac6042e3f0d50,""
SGB,Songbird (SGB),19.0240657436,2022-08-13 00:14:10 UTC,Crypto deposit,Reward,20.8337448376,24.8664734482,0x569c9846f0d3717e06e66232997cd57e1944fff2a89bf9126430e46701a25b4f,""
SGB,Songbird (SGB),-0.0200355831,2022-08-13 00:14:10 UTC,Crypto withdrawal,Cost,20.8137092545,24.8464378651,0x569c9846f0d3717e06e66232997cd57e1944fff2a89bf9126430e46701a25b4f,""
SGB,Songbird (SGB),-19.0280176975,2022-08-13 00:14:47 UTC,Exchange,"",1.785691557,5.8184201676,0x82339eca0e3ab3732d775dad26760f108e8244e74ac978c69c98bc549473dd13,""
SGB,Songbird (SGB),21.0340168071,2022-08-16 21:23:03 UTC,Crypto deposit,Reward,22.8197083641,26.8524369747,0xe87b91cfeae35bc7e6c17ad5672a430b77f756240f67386455f20f92e2e83e93,""
SGB,Songbird (SGB),-0.0074675573,2022-08-16 21:23:03 UTC,Crypto withdrawal,Cost,22.8122408068,26.8449694174,0xe87b91cfeae35bc7e6c17ad5672a430b77f756240f67386455f20f92e2e83e93,""
SGB,Songbird (SGB),-21.0108212967,2022-08-16 21:23:59 UTC,Exchange,"",1.8014195101,5.8341481207,0x9f47cbfc45e7e188a51f29005903a94f57bb62b7a1068a07d989720dd966bd8f,""
SGB,Songbird (SGB),15.9140105912,2022-08-20 14:03:35 UTC,Crypto deposit,Reward,17.7154301013,21.7481587119,0x15b71a723d2edf814fd2150fddbf7bd3275ff1b0bfed9fd141571df251ca0c3e,""
SGB,Songbird (SGB),-0.0127227309,2022-08-20 14:03:35 UTC,Crypto withdrawal,Cost,17.7027073704,21.735435981,0x15b71a723d2edf814fd2150fddbf7bd3275ff1b0bfed9fd141571df251ca0c3e,""
SGB,Songbird (SGB),-16.0183907599,2022-08-20 14:04:09 UTC,Exchange,"",1.6843166105,5.7170452211,0xef6e7b00696c1ec2d8af6e999e31cfb75bd876722229bde52699847aa327e29c,""
SGB,Songbird (SGB),15.2441231841,2022-08-28 16:46:33 UTC,Crypto deposit,Reward,16.9284397946,20.9611684052,0xeb40e426b4b1ec9c87e5ee8dd50486209627534de1bd1b72db6d9e2002b48649,""
SGB,Songbird (SGB),-0.0117441677,2022-08-28 16:46:33 UTC,Crypto withdrawal,Cost,16.9166956269,20.9494242375,0xeb40e426b4b1ec9c87e5ee8dd50486209627534de1bd1b72db6d9e2002b48649,""
SGB,Songbird (SGB),-15.0160981239,2022-08-28 16:46:53 UTC,Exchange,"",1.900597503,5.9333261136,0x0aa5efb81ed2b1048cc1d4532d1477b34b537131ddcc778ec61ed8c7a7342c1c,""
SGB,Songbird (SGB),16.4154166037,2022-09-03 17:28:09 UTC,Crypto deposit,Reward,18.3160141067,22.3487427173,0xcf91117d4cf9054105505e6ecb7d259ff85b28bbcc300070eab0a8df8577d11e,""
SGB,Songbird (SGB),-0.0081833743,2022-09-03 17:28:09 UTC,Crypto withdrawal,Cost,18.3078307324,22.340559343,0xcf91117d4cf9054105505e6ecb7d259ff85b28bbcc300070eab0a8df8577d11e,""
SGB,Songbird (SGB),-16.0126689023,2022-09-03 17:28:24 UTC,Exchange,"",2.2951618301,6.3278904407,0x78330b931549ccdca9c57300b080e6a467c4e6d6fa8e22f0645978c0cbc88bb6,""
SGB,Songbird (SGB),80.282184604,2022-10-15 00:54:31 UTC,Crypto deposit,Reward,82.5773464341,86.6100750447,0xbc695842d231b6e02fe3c1fd3667ddca18734719673c3896b1ede7f999dc021a,""
SGB,Songbird (SGB),-0.0220663991,2022-10-15 00:54:31 UTC,Crypto withdrawal,Cost,82.555280035,86.5880086456,0xbc695842d231b6e02fe3c1fd3667ddca18734719673c3896b1ede7f999dc021a,""
SGB,Songbird (SGB),-80.0119620952,2022-10-15 00:54:53 UTC,Exchange,"",2.5433179398,6.5760465504,0x2c167661b71d133c52d3ffd450532de8537968cd11b349e64595ce4a65a13759,""
SGB,Songbird (SGB),18.697334259,2022-10-15 20:19:48 UTC,Crypto deposit,Reward,21.2406521988,25.2733808094,0xfbcdce4c6a10c0709bc6365bd6ca5357ed3e809d91c6a6d6880309599002b5ff,""
SGB,Songbird (SGB),-0.0099494059,2022-10-15 20:19:48 UTC,Crypto withdrawal,Cost,21.2307027929,25.2634314035,0xfbcdce4c6a10c0709bc6365bd6ca5357ed3e809d91c6a6d6880309599002b5ff,""
SGB,Songbird (SGB),-19.0157463345,2022-10-15 20:20:31 UTC,Exchange,"",2.2149564584,6.247685069,0xa85042d3bd6ec35e0862d07cb71df1c43263c48c12c8620c926e9e90e54be6d9,""
SGB,Songbird (SGB),19.88487507,2022-10-28 21:39:12 UTC,Crypto deposit,Reward,22.0998315284,26.132560139,0x2544ad46068fd6eea82a0c704fd12c9aa2f8807cbd6eb4b237e4de7108a9b4e1,""
SGB,Songbird (SGB),-0.0068900734,2022-10-28 21:39:12 UTC,Crypto withdrawal,Cost,22.092941455,26.1256700656,0x2544ad46068fd6eea82a0c704fd12c9aa2f8807cbd6eb4b237e4de7108a9b4e1,""
SGB,Songbird (SGB),-20.0089854204,2022-10-28 21:39:47 UTC,Exchange,"",2.0839560346,6.1166846452,0x29639f6f17a43e01453983dff5638557822b470b53e870a3b9a2fe6374a913ae,""
SGB,Songbird (SGB),152.5578004528,2022-12-13 14:09:11 UTC,Crypto deposit,Reward,154.6417564874,158.674485098,0x8df1bcf8a505c43b61572318f1d03994775818ee869c10467429d65bfa66db02,""
SGB,Songbird (SGB),-0.0246084085,2022-12-13 14:09:11 UTC,Crypto withdrawal,Cost,154.6171480789,158.6498766895,0x8df1bcf8a505c43b61572318f1d03994775818ee869c10467429d65bfa66db02,""
SGB,Songbird (SGB),-153.0115144319,2022-12-13 14:09:42 UTC,Exchange,"",1.605633647,5.6383622576,0x87722c4f797b9727e9b04d8f400e6a17e4dac88acba2a8991c47901c182f5fed,""
SGB,Songbird (SGB),17.3155662366,2023-02-08 15:05:12 UTC,Crypto deposit,Reward,18.9211998836,22.9539284942,0x1361cd8423817c8e1050a659859550ee0b841906db8cf8342e2462ddfc488ca3,""
SGB,Songbird (SGB),-0.0067432056,2023-02-08 15:05:12 UTC,Crypto withdrawal,Cost,18.914456678,22.9471852886,0x1361cd8423817c8e1050a659859550ee0b841906db8cf8342e2462ddfc488ca3,""
SGB,Songbird (SGB),-17.8155136561,2023-02-08 15:05:42 UTC,Exchange,"",1.0989430219,5.1316716325,0x0432b00236e3a9eaeb1ee75e12a70217b82639db0020fd032a9681abac689130,""
SGB,Songbird (SGB),-0.0118408457,2023-02-10 20:43:00 UTC,Crypto withdrawal,Cost,1.0871021762,5.1198307868,0x606f3314aa73e80cbff4f06466f4921a370852df520a5f505adc0875d300b07b,""
SGB,Songbird (SGB),-0.012308322,2023-02-10 20:43:25 UTC,Crypto withdrawal,Cost,1.0747938542,5.1075224648,0x2c4a2485f8f71e27f5a264f068b94546d1b2cc2b6234b5ec0f7354d15194da9c,""
SGB,Songbird (SGB),-0.0155229313,2023-02-10 20:43:47 UTC,Crypto withdrawal,Cost,1.0592709229,5.0919995335,0x46841b40a93c65c7ef797efb3579d1146b3b74f0a10a1af12b592a984300d822,""
SGB,Songbird (SGB),-0.0149622913,2023-02-10 20:44:09 UTC,Crypto withdrawal,Cost,1.0443086316,5.0770372422,0x41631e44d055a588a73c321ecba87c78c004c72dbf01f132d289abbd924ed1ed,""
SGB,Songbird (SGB),-0.0098539834,2023-02-10 20:44:25 UTC,Crypto withdrawal,Cost,1.0344546482,5.0671832588,0x62f1cd381bb20d46b03b707abb5b514f2d5b9c83789cdd6c5372bad98cc3371c,""
SGB,Songbird (SGB),-0.0113960787,2023-02-10 20:44:44 UTC,Crypto withdrawal,Cost,1.0230585695,5.0557871801,0x23cca09c0380369ae59be3caa9a8c81f50ec8701381fa3019233de1562200e05,""
SGB,Songbird (SGB),-0.0115121316,2023-02-10 20:45:02 UTC,Crypto withdrawal,Cost,1.0115464379,5.0442750485,0xc0836fca8739cc97852c90ba02a559e53b4bb723e026bb9b76d16a215a1b19d6,""
SGB,Songbird (SGB),81.4248849054,2023-02-18 22:48:11 UTC,Crypto deposit,Reward,82.4364313433,86.4691599539,0x8bccecd73d9f364a4c4eb706034408aefe70177f4fd44ffd879725da1ccf199c,""
SGB,Songbird (SGB),-0.0319929733,2023-02-18 22:48:11 UTC,Crypto withdrawal,Cost,82.40443837,86.4371669806,0x8bccecd73d9f364a4c4eb706034408aefe70177f4fd44ffd879725da1ccf199c,""
SGB,Songbird (SGB),-81.2930320114,2023-02-18 22:48:34 UTC,Exchange,"",1.1114063586,5.1441349692,0x3c3cf66d5e363835f76c9c0344febcaf7fc333e6e01e064ac96fb83167a858ea,""
SGB,Songbird (SGB),33.7196817325,2023-02-28 10:27:40 UTC,Crypto deposit,Reward,34.8310880911,38.8638167017,0xb3b6883a867d565aa624265a8376dfa78698f7d4fcbaa239d926cae52ec0bd84,""
SGB,Songbird (SGB),-0.0087470571,2023-02-28 10:27:40 UTC,Crypto withdrawal,Cost,34.822341034,38.8550696446,0xb3b6883a867d565aa624265a8376dfa78698f7d4fcbaa239d926cae52ec0bd84,""
SGB,Songbird (SGB),-33.6850314082,2023-02-28 10:27:56 UTC,Exchange,"",1.1373096258,5.1700382364,0xe86212a14ab98dc6ad3045f4791ae3926b8bb48287f51d44afc8e2651db61a99,""
SGB,Songbird (SGB),34.6285080965,2023-03-04 20:43:34 UTC,Crypto deposit,Reward,35.7658177223,39.7985463329,0x7839120a4d462d160e7a0cd2643ab071c168854c372613ac84f4e1f6ba7c344d,""
SGB,Songbird (SGB),-0.0134110045,2023-03-04 20:43:34 UTC,Crypto withdrawal,Cost,35.7524067178,39.7851353284,0x7839120a4d462d160e7a0cd2643ab071c168854c372613ac84f4e1f6ba7c344d,""
SGB,Songbird (SGB),-34.6225189407,2023-03-04 20:43:47 UTC,Exchange,"",1.1298877771,5.1626163877,0xc1797ee6ed822776f931ce450b764fee1cd81556d5890bfd08c07d5d5b29c190,""
SGB,Songbird (SGB),31.1499946432,2023-03-13 01:19:02 UTC,Crypto deposit,Reward,32.2798824203,36.3126110309,0xc9130035cb8457293d7854062f8199eb0d1ff71bea3374efe7dd1efaf2656669,""
SGB,Songbird (SGB),-0.0094660211,2023-03-13 01:19:02 UTC,Crypto withdrawal,Cost,32.2704163992,36.3031450098,0xc9130035cb8457293d7854062f8199eb0d1ff71bea3374efe7dd1efaf2656669,""
SGB,Songbird (SGB),-31.1331215407,2023-03-13 01:19:15 UTC,Exchange,"",1.1372948585,5.1700234691,0x05c12283494b848e552257eddeb47b32bcbe5a10111f6c1f23080a688b769a20,""
SGB,Songbird (SGB),32.8051042925,2023-03-20 02:16:04 UTC,Crypto deposit,Reward,33.942399151,37.9751277616,0x31166914150a4ffc4bb3dd1bc8befb270686bb1a5a2977a30c751979ae8fa861,""
SGB,Songbird (SGB),-0.0091451362,2023-03-20 02:16:04 UTC,Crypto withdrawal,Cost,33.9332540148,37.9659826254,0x31166914150a4ffc4bb3dd1bc8befb270686bb1a5a2977a30c751979ae8fa861,""
SGB,Songbird (SGB),-30.012337034,2023-03-20 02:16:38 UTC,Exchange,"",3.9209169808,7.9536455914,0xad9304a95814302275ae579779f35d8347773946e3389b4f94e6e10e374d6fc8,""
SGB,Songbird (SGB),32.788131575,2023-03-25 19:05:14 UTC,Crypto deposit,Reward,36.7090485558,40.7417771664,0x86f053acdfccd741565c11dc0e585505822c85e068c71cb121c804d46e380246,""
SGB,Songbird (SGB),-0.0090668128,2023-03-25 19:05:14 UTC,Crypto withdrawal,Cost,36.699981743,40.7327103536,0x86f053acdfccd741565c11dc0e585505822c85e068c71cb121c804d46e380246,""
SGB,Songbird (SGB),-35.5639463468,2023-03-25 19:05:32 UTC,Exchange,"",1.1360353962,5.1687640068,0x9d1c17c29570e521978d8204560f897eb35ee4e33d9537f7644c50b1349cdeb6,""
SGB,Songbird (SGB),34.424393743,2023-04-01 18:57:35 UTC,Crypto deposit,Reward,35.5604291392,39.5931577498,0x65ab664c9cdf9ca4368053e82ca38b93d97ba0f021dbc0665c6f05d88011bc83,""
SGB,Songbird (SGB),-0.009577479,2023-04-01 18:57:35 UTC,Crypto withdrawal,Cost,35.5508516602,39.5835802708,0x65ab664c9cdf9ca4368053e82ca38b93d97ba0f021dbc0665c6f05d88011bc83,""
SGB,Songbird (SGB),-34.4159170933,2023-04-01 18:57:54 UTC,Exchange,"",1.1349345669,5.1676631775,0x06ced45b66de9d3f84ae11f26f5afdd322779c2cc1c149b2b13b4785092bd141,""
SGB,Songbird (SGB),33.3045044895,2023-04-08 18:17:55 UTC,Crypto deposit,Reward,34.4394390564,38.472167667,0x621db8d3f1a02e66ef27cae64f042bd3a718717059729e8deb39f0a386eadc76,""
SGB,Songbird (SGB),-0.0150843056,2023-04-08 18:17:55 UTC,Crypto withdrawal,Cost,34.4243547508,38.4570833614,0x621db8d3f1a02e66ef27cae64f042bd3a718717059729e8deb39f0a386eadc76,""
SGB,Songbird (SGB),-33.296491692,2023-04-08 18:18:08 UTC,Exchange,"",1.1278630588,5.1605916694,0x02f79ad0294eb47e5d0c2b560a1a5812682a373dc4f39b6c903890d34b448744,""
SGB,Songbird (SGB),32.9720964929,2023-04-16 02:22:13 UTC,Crypto deposit,Reward,34.0999595517,38.1326881623,0x08212f4305a5f11e2af357241701e2e55013dae8478e636534566a13cfbf41bd,""
SGB,Songbird (SGB),-0.0092751388,2023-04-16 02:22:13 UTC,Crypto withdrawal,Cost,34.0906844129,38.1234130235,0x08212f4305a5f11e2af357241701e2e55013dae8478e636534566a13cfbf41bd,""
SGB,Songbird (SGB),-32.9554456388,2023-04-16 02:22:32 UTC,Exchange,"",1.1352387741,5.1679673847,0xf23954053aea84b0d48cf008c1ba0e18454cc49d7f9d24b59b05f0933a9d294a,""
SGB,Songbird (SGB),10.2664032416,2023-04-22 20:40:44 UTC,Crypto deposit,Reward,11.4016420157,15.4343706263,0x4685131526f18657052003958ec103a730bb6d3597ba86e611620e1e3850d032,""
SGB,Songbird (SGB),-0.0060285511,2023-04-22 20:40:44 UTC,Crypto withdrawal,Cost,11.3956134646,15.4283420752,0x4685131526f18657052003958ec103a730bb6d3597ba86e611620e1e3850d032,""
SGB,Songbird (SGB),-10.2598085326,2023-04-22 20:41:14 UTC,Exchange,"",1.135804932,5.1685335426,0x84ff158e7417942d660a629182902c035dc6da1f5c998fc444b8bb18aa069814,""
SGB,Songbird (SGB),20.4157942819,2023-04-22 20:41:31 UTC,Crypto deposit,Reward,21.5515992139,25.5843278245,0xb361fbbe039028baf87b0d26a74af8c8a9c98504c1eb8432ab853cca19d7f9c8,""
SGB,Songbird (SGB),-0.0088796983,2023-04-22 20:41:31 UTC,Crypto withdrawal,Cost,21.5427195156,25.5754481262,0xb361fbbe039028baf87b0d26a74af8c8a9c98504c1eb8432ab853cca19d7f9c8,""
SGB,Songbird (SGB),-20.4066128582,2023-04-22 20:41:48 UTC,Exchange,"",1.1361066574,5.168835268,0x92234ada57bc03c7165466452578760abda65a674bf2af6810044a00e3a4f32f,""
SGB,Songbird (SGB),-0.0185862164,2023-05-04 05:32:52 UTC,Crypto withdrawal,Cost,1.117520441,5.1502490516,0x7e3ff4502033bed594082e907089d5eabd495dc8ff0afa4c4dbdd1e31c561ffa,""
SGB,Songbird (SGB),10.0,2023-05-05 03:25:40 UTC,Exchange,"",11.117520441,15.1502490516,0x33be36c8cb747f077d8550764dc373390dc464e74128c189f7ccb0d4387b38bb,""
SGB,Songbird (SGB),-0.0125407979,2023-05-05 03:25:40 UTC,Exchange fee,"",11.1049796431,15.1377082537,0x33be36c8cb747f077d8550764dc373390dc464e74128c189f7ccb0d4387b38bb,""
SGB,Songbird (SGB),-2.5037725609,2023-05-05 03:26:13 UTC,Crypto withdrawal,"",8.6012070822,12.6339356928,0x088774a8c0d4c3ecf0855a2f565d85c0d48d3ea2908a8cd5ceb27e8e6c4cec08,""
SNFTP,Songbird (SGB),5700.0,2022-08-16 14:11:25 UTC,Crypto deposit,"",5700.0,5700.0,0x6ea056153374c274aaa4de538cd547854401b878a7d090925dc33d1373a02dfa,""
